"amsup1","amsup2","amsup3","amsup4","afsup1","afsup2","afsup3","afsup4","de1","de2","de3","de4","sex"
4.64273542392662,4.53935946571646,4.66578392921183,4.6376039854513,2.82472254403015,2.42464875473282,2.22388859308593,1.99768832683985,2.57728323303785,3.43186108362562,3.36533437005411,2.80098297709281,"Boy"
3.78397745203453,3.99569768532191,3.80749314608391,3.95743782409964,3.96756040021348,3.58693125980386,2.9359468240593,4.00856656343904,4.17301597682764,3.41735461236719,2.7463489796528,2.74779728170759,"Boy"
3.49734336313085,4.03895106204131,4.04174381622146,3.34585870801121,3.13281553126754,3.50589258310415,3.9679353187856,2.78944803386122,4.68534195435962,3.75378551229695,4.56413210985053,4.79050421082437,"Boy"
4.31581934707469,4.30522513567441,3.47243549539034,3.35951047274241,4.19853423596981,3.67385992520469,3.47025020680608,2.84477121882073,3.29601668273243,4.12901835308253,3.80802118816888,3.53768863279293,"Boy"
4.19220982355021,4.85818849626524,4.69055857492016,5.21215870507184,4.63570156595236,5.03346892435194,4.32948612327862,4.79297777102851,3.4856076782236,4.17177364638549,4.11843714298136,4.39881099702549,"Boy"
3.63256254433207,3.56416434240019,3.89426403950306,3.49579577866673,3.7893419538431,3.87389125929519,3.50370363511788,3.67085624918546,4.84552617580833,4.41572058067611,4.70992977780093,5.17120106795884,"Boy"
3.85074205771248,3.74843754345425,3.30929344375031,3.74517041946933,3.82739357294142,4.17427206282364,3.67956796039085,4.12287203357104,3.8069780353959,5.08529280789493,4.85434602166153,4.42375020032491,"Boy"
4.729238362223,4.97078804845323,3.63776353613296,3.54585216956379,3.60880048721592,4.90287817954893,3.47879361696756,3.35691540216405,4.46995022844772,5.06957605213228,4.35502111324945,5.05196913313904,"Boy"
3.17975656698437,3.42340709189428,4.12299998800514,3.74192242225128,3.38217448788793,2.65690973546943,3.02511624240063,3.34724430255835,4.45867696843188,4.36858591136171,3.70457238342907,3.71934181756481,"Boy"
4.03287133482608,3.70212787021333,3.09948200849729,3.72230288839719,3.79257566593275,3.71834196417824,3.41192145832718,4.32367372099838,3.3286552713306,3.30838970645788,3.59775579146115,3.90539440550567,"Boy"
3.91229721178694,3.7809966980258,4.15676217762942,4.74042657302656,2.52501186748661,2.2492998242371,2.0491713140002,1.90881768512603,3.55171681827089,4.21432425154568,4.43742805628945,3.9615731321634,"Boy"
4.31906257079774,3.88589579873588,3.40426868412268,3.85925930775581,4.26238430747969,4.00471985929053,3.60204273703022,3.25428739185637,4.36218938222476,3.19457731548911,3.91937602349523,3.5107132570171,"Boy"
2.75770628204701,3.0192409404695,3.31288072654153,3.71176554460839,2.56384423161688,2.65695592512096,3.00089140335795,2.84259222979152,2.94326284764812,3.50308892096132,3.27701052304233,3.18509922083035,"Boy"
4.55381562891401,4.63331683141297,4.80653518534957,5.15292784750322,4.85428063498549,4.19394988205029,3.58771250309648,4.65502935499385,4.20037425293912,4.61583154080976,4.16482748697435,3.96278180338731,"Boy"
3.56181877634228,3.44929715950718,3.52303630281315,3.38886990590831,3.114324580243,2.70952221195322,3.5075197761078,2.8498787789238,3.31386772410023,3.77484942888834,4.17499088384447,3.85798176089308,"Boy"
3.99834986392842,3.08397044610197,3.51323865744767,3.41612334204789,3.09812403071808,2.64185675779538,3.92333041478714,3.00139000335132,2.45701966892584,3.08148069541952,3.63942935753583,2.82654549529512,"Boy"
4.39649990986915,4.61162595677942,3.88045682943519,4.18157006240503,4.63928055417523,5.51263510011444,4.8851754112651,4.6973242238354,4.09829398845493,4.37806160566621,4.91166498948523,3.73533694009958,"Boy"
3.57297162705315,3.13798581557914,3.17808904568007,2.99886746264657,3.5232906638772,3.65834763571132,3.61141513810074,3.06601390600587,4.38120359205438,3.88152737635252,4.18221879377823,4.24519862873606,"Boy"
4.72097224103732,3.33009712006062,4.41924975531589,4.2059173906137,4.18900871263775,3.64423698385929,4.13523728700757,4.00361578844943,3.97698230030297,3.7610802899473,3.87716352959352,3.94141589845114,"Boy"
3.77968455502321,3.88136461953376,4.04708311716447,4.09577712623115,3.98231356312788,3.71486658988407,3.75675113446352,3.51587424853706,4.39418855697216,3.77680709271634,4.45084113437464,4.42563897190565,"Boy"
4.09930919648608,2.9770408441229,4.2812568692042,3.79262084562558,4.05056066237504,3.52559543271428,4.12058812291744,3.73658036464849,4.71897818759497,5.55078790224711,4.75350341374146,5.83788796198906,"Boy"
3.70731970108774,3.1950298901411,3.31129536646388,3.35264095603423,2.31019387072056,1.65234664961793,1.60160398143955,2.07536818171691,4.12598225374722,3.91380769319426,2.3801180504304,3.04625943555841,"Boy"
3.48105083165938,3.82418526801204,3.26468470582417,2.91197098421476,3.06154313617927,2.80526658517082,2.58053234476885,2.72088475800223,3.06351361916404,3.79715027236361,3.48672798752933,3.53754261701423,"Boy"
4.88475719055278,4.5205918296881,4.78477510952466,4.91184593476496,4.02987161563517,3.9919869621931,3.99059881515728,4.73378063070337,2.84674073942865,3.79412234862291,4.03887994427553,4.11122386235809,"Boy"
3.6027736370653,3.94174507545024,3.84897332346299,4.02977588462925,3.8065452830549,4.11606320803581,4.0662607511556,4.23287389091112,4.27332320253619,4.07571384604316,3.74348432614372,5.04320334921896,"Boy"
4.37648046218174,3.79513307210374,4.27894033039281,3.96369410526829,4.59206580665631,3.98115731222586,4.72372487642591,4.23848452073445,3.93717588307912,3.31160130639193,4.05181864537389,4.56352931420994,"Boy"
3.64009646729168,3.2841127409778,4.07573972299834,3.56230584512191,3.3993337321448,3.17041509527473,3.85228262971797,3.3954972058531,3.78362733589252,3.34329902585699,3.59505770724514,4.37247437598863,"Boy"
4.28847345458216,4.57583986166888,4.79410246270799,4.18501279000592,3.49720041738873,3.92319051118389,3.21861359156623,3.56670825844129,4.65190436397452,4.77292824867867,3.91528087499017,3.60522119934377,"Boy"
4.28455411972166,3.92942445141654,4.30140129035309,4.73056422069823,4.16230803500116,3.83035659433544,3.67751217671773,5.08670135047475,4.68725075117238,4.68928674207444,5.43316575241149,4.90797044930014,"Boy"
3.92687165703729,3.21581141644328,3.69381752459364,3.55225690796008,4.30831597258204,3.75520910399046,3.85551915099461,3.49340599108601,3.55781133488467,3.24862649321908,3.05062447317374,3.70118168477028,"Boy"
4.69108873144093,4.37155716447081,5.68392775006475,4.92342313534892,4.49987417304629,3.66412653335507,4.53159457899436,4.13495253055517,4.53564741635421,5.09301773446953,4.61958686506846,3.73389731831554,"Boy"
3.20062274012236,3.7247918865341,4.17957579557555,3.86883643224971,3.15359713041571,3.49630360115893,3.81052717461587,3.18802499761939,3.92686743886524,3.64287304840262,2.96106292382667,3.1669081585523,"Boy"
3.86188379349945,3.90321269660655,3.96604775262796,3.52636122172384,3.86469959722925,4.12270557715896,4.03034261880927,3.24016184889703,3.93878655546527,4.59056515913373,4.16765400947321,4.20543924925965,"Boy"
3.16459803896368,3.98814324306141,3.63144951426638,3.32334487137337,2.88843077749346,3.12207552871408,2.76434526406519,3.15995038864662,4.42478271264336,4.05428242707245,3.68581844255802,3.1564524559725,"Boy"
3.9835275157951,3.76991035437972,4.68141381179168,4.68208735652697,4.10744492085486,3.37145630270012,3.06888298152236,3.6226700883828,5.0921742072617,4.92667011335941,4.88738111899672,5.94362765209461,"Boy"
3.50106291101663,3.86213750017611,4.16419945071707,3.2933221300319,3.31236517373949,3.70367979732405,3.09331374388378,3.3517456017453,3.36002553668667,2.9591355118623,2.1790339232382,2.6241018635269,"Boy"
5.19680482371423,5.45476225108426,4.91362930229449,4.94773064691128,5.09034511051069,4.57603558475177,4.08285493973843,4.57762240844908,3.04117506628332,3.43840608395489,3.43436819083806,3.53080597190112,"Boy"
3.57838786008256,3.69482650394773,4.04176130544994,3.41094538396371,3.57963589317395,3.7961718705363,4.3780566390749,3.93049074660548,3.49929851605172,3.18894144813575,2.67514201402341,3.2506141945995,"Boy"
5.08894884475969,4.9828869959527,3.79461166321021,4.55530207761499,3.75331307287825,3.93879053687843,3.54943159076438,3.03119739806704,3.25114728676626,3.20380718832925,4.0178391599775,3.40656516774697,"Boy"
3.21271485166751,3.23851936072702,3.53203669527582,3.68192497658264,2.85275032220458,3.02191250419796,3.33508038509036,2.8357180245052,2.47065381504881,2.69119794896354,2.56141837359545,2.2351316204295,"Boy"
3.28672876920289,2.98800957137618,2.23665567737488,2.54752764179663,2.66636326000518,2.90641698499145,1.80400867224653,3.14567963157772,3.31952971322461,3.70909486488267,3.94952861494339,3.65511255677063,"Boy"
3.74106098851077,3.99978273546632,3.81423562920906,3.35401013930603,2.63961668055973,2.90358703292789,2.894984411374,1.93443447916379,3.94241517635913,4.22498543828595,3.93982804421959,4.98437942454186,"Boy"
4.54232384423388,4.3334900312981,3.59268011294697,3.97006226060904,4.16341059259297,4.03830975387514,3.5075163068866,2.95675287948765,3.0119089671794,3.18025524383798,3.00305698166791,3.3259870685049,"Boy"
3.68043834156832,4.25764384802659,3.83825201566949,3.98418767408515,4.33551677801686,3.70121011711057,3.0427169412911,3.36749671052573,4.49043886136721,3.93713919758678,2.60663120016594,3.40564374626844,"Boy"
3.9375270788285,4.84321754423952,4.49003377653518,4.78857568725558,3.03057615588965,3.61038894500762,2.94405867190102,3.22632026565711,4.35428956662097,4.33250778932335,4.26177962486138,3.86199881954179,"Boy"
3.94593634664423,4.0490375284406,4.69969167606638,4.96741930513381,4.1640372617136,3.53543171931203,4.06591021777444,4.07011280075944,3.8530105178376,3.57745342139411,5.0924781251271,5.13652175267684,"Boy"
3.40474870919584,2.65136743956622,3.61204288642429,2.92010628478183,3.64939668438519,3.48156519887937,3.96402374704083,2.71441003617128,2.75897299833045,1.81785836535731,1.81031381344546,3.23489761564058,"Boy"
1.69117244900222,2.43602698013267,2.89590977838198,3.21682969781716,1.71684054876375,2.66433301345791,2.52179467324515,3.26782600536542,2.87870927419889,2.77708374830546,2.90592217021051,3.11912223347899,"Boy"
4.11847457118318,4.93357943611153,4.68326091471742,4.69903825327447,2.92693857479171,2.89538474666662,2.62499058079419,2.83240881187999,4.9676475354619,3.66907452419075,3.78275492687088,4.62249012240906,"Boy"
3.34918171588971,3.70590551042095,2.84785807279623,3.0442410799734,2.91290963056504,2.67132190561176,2.83526066412585,1.5362452291737,4.03836953789668,4.11073718495647,4.03141097253548,3.93860284475191,"Boy"
4.00466767462754,3.7910259857172,3.56383209821757,3.93961967890142,3.45869871933941,3.07565608117348,3.29452500448658,3.66060317719273,3.89833038642439,3.79976792687561,2.72239975497528,3.31278646254877,"Boy"
2.47144358369886,3.18198554354696,3.34112777592777,3.33067609954928,1.78950894525993,3.04652736017902,2.35125555913581,2.20338158024452,4.2953061631949,3.23604369034731,2.97394238699319,2.84241243007253,"Boy"
3.76697724217726,3.6204126005571,3.73606215678655,3.69064424397871,3.20116316577638,3.39699405505774,2.65757564141992,2.92947988194953,3.86819582791545,4.2244452002961,4.41944987346057,4.23484046409539,"Boy"
2.78139716197043,3.08956596057147,3.7906235886059,4.00786297337811,2.35725325587062,2.40178078982663,3.44939498733611,2.914177534083,4.55235679057348,4.67491211279279,4.01015535390956,4.39071502154237,"Boy"
3.44318015455159,3.06012285248526,3.03594664928485,3.79881624407244,2.63203939704838,2.42609705643638,1.94114734791169,3.24477429789135,3.87571217094262,3.5589960490096,3.1666898913089,3.33486132755199,"Boy"
2.94109976724848,2.98689666011732,2.80826207092478,3.44879885101201,1.78866349013325,2.44246145133414,2.22437955184028,2.8236592243606,2.6583017450065,2.84995524173154,2.72630799019664,2.08240613075502,"Boy"
2.56415260411428,2.51746607665093,2.84713000759587,2.63838229566957,3.2181493877047,2.74520034734521,3.28201070235578,2.38515020608059,4.68755944062143,3.89975078701374,4.47821230787621,4.21205957638263,"Boy"
3.33440690199556,4.05361548596478,3.97416764358756,3.78257881074547,4.226571493359,5.25502875127238,4.85332318283001,4.20827981706922,3.51137817026835,3.68072819447871,3.43645973604333,4.00569067307805,"Boy"
3.91803418542302,3.49640954922715,3.77984208633825,2.63020847490455,4.30421739576502,4.04931260637723,4.45619889164017,4.12926250652503,3.60934934437695,4.26162407259316,4.1946837002161,4.14916758375102,"Boy"
4.24977122729497,5.12989624186493,4.940237880499,4.7524011801304,4.03491580643758,4.4894806087051,4.65370926598375,4.28472410482395,3.72437792236349,4.00094438304335,4.81551136191232,4.23206463114685,"Boy"
4.62389427998349,4.20219064154743,3.660258988318,3.88379808562496,3.19964825623179,2.88849428309677,3.16110869731306,3.16504551933425,3.67634365475165,3.88217544070227,4.373029234569,4.14146206347143,"Boy"
3.24257413551917,3.8672532049546,3.38950750723075,3.32766149574522,2.61942534496425,3.0611109782307,2.45373411722411,2.90473390836892,3.76720426845928,4.11615706438227,4.37577879177778,4.07075329455006,"Boy"
4.49341217808619,4.54426700677018,4.30936570375599,3.45683555667417,3.6291094673993,3.4525014153732,3.45779077904406,3.59153671906321,2.72704768792896,2.82966483984996,4.07829310504018,4.39224884779736,"Boy"
4.20673457432827,4.71343999294859,3.83357635161743,3.40651349016895,3.84239827899325,4.41931564491158,4.83546787045,4.0929861681518,4.39742982673028,4.83504790487728,4.29079019805908,2.68401830514424,"Boy"
3.92558008874894,3.36884459783562,2.64667106369732,3.37992809722473,3.00682802038987,2.47805762721004,3.55938548425904,2.97637652357552,3.97750622104723,2.96687363363966,4.28603662586308,3.8710916478956,"Boy"
3.31379746709236,3.35922582073823,3.49978904510867,3.22109788801481,3.33573862388197,2.6781643231023,4.52458018204463,2.9375053379147,3.84754091668306,3.32283853221543,3.66519800245016,2.73439002483842,"Boy"
4.8087063436203,4.48730973166858,4.48341708268136,4.00079380956682,3.77387682010648,3.57581594829947,3.18818888171512,3.3607769976896,3.7053617506318,4.66263208192812,4.8881981033385,4.14186114240116,"Boy"
4.30965629740796,3.63907438146358,3.67904218851271,3.696257779058,3.90042208706795,3.57783436831969,3.83953805476124,4.1303889329796,3.90133053726864,4.78721236416251,4.5863807355819,3.72405509637199,"Boy"
3.64365117206131,4.24592665115083,3.73694341712409,3.24697907545415,3.60537280090215,3.93770796953606,3.28230187483369,3.14215424341104,4.56834712754779,4.80109788996928,4.97920711066345,4.82779544670084,"Boy"
3.46640789564453,2.89133724416369,3.11828973839343,3.55003573432785,3.33273019688182,3.56012380850303,3.62676865401438,2.80363737457341,4.54303659779534,4.45132555819701,4.8818319961373,3.98720915230183,"Boy"
3.61854773063228,4.02677346314422,4.66234534897872,4.91426177053219,3.69697689613952,2.84947284972353,2.92773977869284,3.32990925392473,4.96638726030522,4.04675768265566,4.59179633665616,5.50002846960529,"Boy"
3.87398246965667,3.85510521159699,3.34166644940248,3.2003867472205,2.90826485192042,3.17238009908507,2.51951956837799,2.07417381747945,3.77121223453787,4.47990740299112,4.77475687582261,4.5559214815355,"Boy"
5.08441483506262,4.77751278896778,4.67905044661005,4.82815919702742,3.21581970881858,3.65519012148118,3.34187784451809,3.14540375333402,3.67179250974835,3.95334971316882,4.26860654191064,5.11849076635643,"Boy"
4.34748803525494,4.268597379062,4.51872958232103,4.92183279736226,3.82428530799312,4.15374529161263,4.89569721422257,4.7264889403817,3.80032279494129,3.58769513058583,4.4615526888207,4.0171248335494,"Boy"
3.41127405947447,3.13033297407962,4.65627654398956,3.84088200731589,3.159467724941,3.36112636827931,3.43975821150808,3.59570741427269,3.74216607027372,2.83479426959252,3.2074903694399,4.05040553743111,"Boy"
4.48596143612101,4.21939911305288,3.63722459414415,4.21248601965392,3.60760464281842,3.76635562895669,3.47140588434637,3.84843419126775,4.40340571753134,4.26773146155195,4.72728970921587,4.32968063300983,"Boy"
4.01288456732422,3.07779268670631,3.48834095422565,3.92784429983067,3.37153169133775,2.96546727706593,3.45545726207515,3.58024394711964,3.72141640924871,4.09994270630023,3.57614763301818,3.20724829930395,"Boy"
2.82293161876791,3.14303573358968,2.80680880700086,3.71752083348976,2.67380263601989,2.59255281550549,3.2749567949472,3.37064959052988,3.96801051647206,1.63837196361739,2.53511852099816,3.35252932245511,"Boy"
3.37553985931099,2.79078652452362,3.24398375724016,3.12746762969666,3.36536711765974,3.05207603537293,3.4527482624938,2.82640391484645,1.88741065327365,2.37396060895215,2.5542195492693,2.82220980583062,"Boy"
3.72247984530673,3.27762854373184,4.01214498527756,3.07175451419727,3.22549985557558,3.57051509438906,4.28775558129031,3.37505365447159,4.49471199961344,3.89695431745864,3.2708401624267,3.58948614477472,"Boy"
3.7903636969362,4.11539382853488,4.24199996219771,3.73226651139977,2.80847038599001,3.34152559626508,2.9768408350553,3.10687719313184,5.41885590150555,4.31437510490679,4.81113892540325,4.50590506476213,"Boy"
3.64013965200188,4.34695131667903,4.48355628116829,3.88716980221256,3.9881035271244,4.08738030316916,4.60605210978924,4.43765895401014,3.9788477160513,4.33069942948831,4.62945181396077,3.16443545882049,"Boy"
4.18641870890655,3.95921832626403,3.76526064973668,4.24846023838524,2.93197956170851,3.01047200452292,2.6523285301033,3.40780721557593,3.20410590017389,3.4805698120685,4.08180153922032,3.78537369772297,"Boy"
4.19918807766905,4.09180339231825,4.48776160822288,4.23418289957593,4.25616833601121,4.02034832266972,4.03056278512393,3.27340566383416,5.27791410867505,5.20420533985537,4.56532938230073,5.7439475745708,"Boy"
4.22765440700118,3.85926861813844,3.9729933396944,4.15574623355038,3.38222641027569,3.95712985763539,3.09382186458272,3.0888556371135,3.82509391327777,3.57776579514792,3.5356460352652,3.74689386667707,"Boy"
3.38866382884763,3.41036801819965,3.35705775877914,3.37704735026048,3.05814993080465,2.90162834883027,2.771116320938,3.14985206315428,3.10814834751846,2.77752018607033,2.33780194438976,3.47816193406369,"Boy"
3.92092932918982,3.98327800561112,3.37078122903662,3.23609756839942,3.4618309784356,3.90840720963092,3.32513487163394,3.07771053212443,3.83085880484922,3.86591036443121,3.78657252011394,3.41779333930955,"Boy"
3.00758313872001,2.93120665812966,3.74328448917692,3.79363703628743,3.71831660274778,3.62515802265087,3.94994053405643,3.41472434092271,2.94852968161656,3.90100831902656,4.02594665389567,3.00933413024328,"Boy"
3.29298922785414,3.31304539737395,3.53903948267216,3.2868749100045,2.84525570875116,2.25668019547337,2.41715939261929,2.05028069210403,3.08684548986775,3.47570711538126,3.57994276280308,3.27434075055551,"Boy"
3.47106560358496,4.64635521244386,4.40983921594718,4.85301017862091,2.31386099462702,2.54370837935028,2.4875701023487,2.62844932172526,3.61717783266767,3.97204553119815,4.06913570353074,3.93806469476229,"Boy"
3.72778213043424,3.8093918871926,4.38666050441272,4.0446777103386,3.07957372493369,3.7792860140768,4.45880315304348,3.43237830763883,3.40346645183781,2.55928208105397,3.43664716008502,4.1775015161682,"Boy"
2.81992841640173,3.64837282703234,3.87626477482506,3.99527301213859,3.50941997373634,3.78450273179558,4.18700185041737,4.67613855950046,3.96944127652484,2.9852647794666,3.38838184722628,3.61418899331447,"Boy"
4.02977879761455,3.37784142762411,3.32753480991412,3.21862238728377,2.68163895551547,2.11124281692225,2.26985307399244,1.48843316837029,3.82528823051836,3.05321622848952,2.36042123637132,2.73723155258529,"Boy"
3.73490899863326,4.81097319484717,4.59687980834588,4.33586206388645,3.62364035161448,4.41895096498811,3.5392304364154,3.41167775797346,3.25010293238836,3.91386233780296,4.59762808772732,3.95669161882531,"Boy"
2.32037015032478,3.07223914912517,3.57409476732995,2.79417399278825,2.641527796223,2.94876593401716,3.03420589260875,1.8349277931172,3.18835883871163,2.34114593842807,2.89004638562705,2.59339364235277,"Boy"
3.45576053991167,3.84344853357724,3.83476446752205,3.13669968295007,2.61397547810016,3.04600971512335,2.89943049320685,2.42025732386718,3.17701645876339,3.09922934644275,3.22403786004914,3.4809187100157,"Boy"
3.71761044439869,3.87050661885103,4.01047721221005,3.29219625557957,1.81846546387782,2.23757710085327,2.78685147677983,1.63769765885792,3.77086984667261,2.36616803174894,2.03540363185542,2.7508022569197,"Boy"
4.54332540814293,4.20224313375446,3.66963397138113,3.6963272454787,2.85556718817511,3.0988523095311,2.93401445626459,2.35621315247945,3.01654163227278,4.02489022099789,4.45389994129981,4.49317152067921,"Boy"
4.46081172940104,3.9609903859591,3.82342089170376,3.89179667854198,3.29524631051471,3.24307019591176,2.62903764216014,2.51922667612113,3.70591784386899,3.90805585888166,3.41445891991737,3.76987188510858,"Boy"
3.78696504285646,3.59914151963642,3.643525842878,3.84340628501397,3.13010718618113,3.43914400840979,3.55905319028515,3.69639363622321,4.00244788075933,3.3707728711422,3.61428559238131,2.4997052376729,"Boy"
3.54021256139761,2.75213015534933,3.27855300871559,3.33318725150122,2.58135361765026,2.28416405432578,2.17191719439678,3.03768227702911,4.42333028491528,4.27199635869291,3.67079292048563,3.34588227650469,"Boy"
4.59593746782159,3.67180164546499,3.90976599532255,3.4974809197125,3.4524356545269,2.44082962184133,2.84006857979122,2.74036501653547,3.48821122497954,3.73574376921815,3.88928305332281,2.85741572843618,"Boy"
4.65566863810279,5.10821003233248,5.05287042833426,4.26702574082111,3.61938891454228,3.5517645609531,3.5213754699629,3.0504566259751,3.97971428446142,4.39943750286307,4.76612882539014,5.27562773857758,"Boy"
2.95049030052783,3.14739572810293,2.78162137687856,2.83721511801114,3.57779080785505,3.05349839854534,3.27442612880375,3.60229503710563,4.61882456675499,3.97412263917186,4.43100481336869,4.71353705803343,"Boy"
3.45154593420185,3.41489102708925,3.62211359000021,4.38607431330725,2.35507030148038,2.64935453203354,3.40118942756422,3.0195258273557,4.12909706418939,3.94780178946211,3.86027044112456,4.71292502123636,"Boy"
4.10266387537647,3.98454150447019,3.97572358955376,4.00611388855391,3.97202753226634,3.61851311159512,3.20076900007782,4.17632952130193,4.29606526408817,3.70529270115446,4.0488012642539,3.87645443297922,"Boy"
3.98268347772089,4.40367054446742,4.71704079699642,4.24677410065623,4.14462877180182,4.71364627775375,4.63326058756624,4.23519563801765,4.44832150284761,4.78337149388243,4.16548331309398,4.42149312002065,"Boy"
3.14742664338911,4.28400985103219,4.30062863788073,4.18769975364413,3.15942345677052,3.54886594342613,3.67390464957062,4.11287328110893,4.16166165577825,5.49147810101166,4.66844763450902,4.396108772304,"Boy"
4.91367420905828,5.19132089180772,4.79440903344518,4.53800203976813,4.81827978409141,4.74466874593888,4.55231786358432,4.67322501424377,3.89097103461839,5.25315884601051,4.10810423553998,4.15089303927524,"Boy"
4.77668771438969,3.63945942944233,4.08616736296307,4.08711336455567,4.15047803492975,2.79863144787998,2.98342466750011,2.27321287557264,2.97669239138901,2.48038803163693,3.0005975869217,2.90453381497555,"Boy"
4.07236071851957,3.84442393231521,4.37518998296655,3.42410930230144,2.90890191510226,3.40164562135696,2.77886486866286,2.604011841973,3.28952971575413,3.29574088245271,3.33497215932926,2.21434052200311,"Boy"
3.20154036465367,3.26084010442583,2.75284504993253,3.00908755989318,3.2796675380265,3.20948682309641,2.47044868012385,1.90356133035609,3.59380515918485,3.07516979921,2.45371869086262,3.19153547340477,"Boy"
4.78463734268246,4.58844969572695,4.83956410439527,4.56676882974006,3.97959386136386,4.62895223212404,4.66116955166771,4.23064027191942,3.6528169562155,4.19471483513209,3.8741291262211,4.1182556497008,"Boy"
4.27029752315406,4.88631044226511,4.83292634317842,4.67513212194668,3.11735550964606,3.24877350280005,3.06206018058368,3.12133672129481,4.41063641259605,4.29747286570785,4.18405929687055,3.69521886595092,"Boy"
4.30425458983781,3.83680480944123,3.98928555801496,3.92460261361522,3.15568360729083,3.25503816950672,3.31948484394425,3.56068391588438,3.84300249179054,3.90497699438133,3.71813271582752,3.21538310894708,"Boy"
4.04013410218617,3.47978332101573,3.14822008567745,3.66221020727415,3.50556754619249,3.18584539949431,3.55237342346506,4.32354961891342,3.92057056655404,3.95863485036311,4.16347981895324,3.72157540652669,"Boy"
3.90613137379503,4.15987371108803,4.00377225244119,3.58218208158043,2.73793970891858,3.18413302724954,2.7337798420952,2.93843209519564,3.9814094817299,3.74523069539001,4.08986097300333,4.05894793816679,"Boy"
2.67754159639931,2.63751384582314,2.11199487072352,2.5166142032968,2.67026790360292,2.91209672989502,2.69280048921923,2.65067653030703,4.05640281815246,3.32876427733412,2.73877701355162,3.40905929574326,"Boy"
3.2518691477473,2.86048362366977,2.81057107152951,2.4556179121268,2.54007627155529,2.54267559742384,2.51307542868055,2.42049422870344,1.83866315245273,2.57202699813976,2.97655466941589,3.24128519162202,"Boy"
4.33666778840443,4.00390257426323,3.87631119732421,3.97440189343509,4.04871353802069,4.18819991014936,4.60834694684931,3.98112740526813,3.98441210239824,3.71957088830677,3.02959963810129,3.96967094284731,"Boy"
3.05025395517644,3.4574555815688,2.59181597537547,2.85537781222956,3.50403832068595,3.57186855348805,4.00934867118794,3.25715792240967,1.58855211076203,1.68210289038008,2.60804242381698,3.00825053751866,"Boy"
